"id","name","list_price"
2562,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-166487, 039-166488 y GRT 007-1276",1
2586,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-166904, GRT 008-001346, GRR 039-166910 GRT 008-001377, GRR 039-166913 GRT 007-001313",1
2587,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-166988 GRT 007-001371, GRR 039-166793, GRT 007-001279",1
2588,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-167243 y GRT 008-001378",1
2621,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-167665, 039-167664 y GRT 007-001374",1
2623,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-167904 y GRT 007-01281",1
2622,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-167987 GRT 007-001317, GRR 039-167904 GRT 007-001281",1
2624,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-167987 y GRT 007-001317",1
2625,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-168001 y GRT 007-001281",1
2695,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-168335 y GRT 008-001385",1
2634,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169047, 039-169048 y GRT 007-001377",1
2635,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169060 y GRT 007-001321",1
2696,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169265 y GRT 008-001402",1
2697,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169620, GRT 007-001379 039-169678, GRT 008-001404",1
2700,"Por el Servicio de Transporte de Cemento desde Lima Hacia Apurimac Segun GRR 039-169666 y GRT 007-001289",1
2698,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169733, GRT 001391 GRR 039-169742, GRT 007-001323",1
2699,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169834, GRT 007-001380 039-169860, GRT 007-001290",1
2726,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-169903 GRT 008-001406, GRR039-170185 GRT 007-001326, GRR 039-170183 GRT 007-001382, GRR 039-170211 GRT 008-001394, GRR 039-170354 GRT 008-001395",1
2701,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-170047 GRT 008-001392, GRR 039-170051 GRT 007-001381, GRR 039-170053 GRT 007-001324, GRR 039-170075 GRT 007-001291, GRR 039-170077 GRT 008-001407",1
2727,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-170575 039-170576 y GRT 008-001398",1
2752,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-170733",1
2754,"Por el Servicio de Transporte de cemento Desde Lima Hacia Apurimac Segun GRR 039-170733 y GRT 007-00138",1
2751,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-170894 y GRT 007-001387",1
2797,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-171161 039-171162 y GRT 008-001413",1
2798,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-171268 039-171269 y GRT 007-001408",1
2796,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-171383 y GRT 008-001417",0
2854,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-172665 039-172664 GRT 007-001331, GRR 039-172905 039-172904 GRT 007-001332",1
2887,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-172762 y GRT 007-001451",1
2888,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-173286 y GRT 007-001395",1
2855,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-17330 GRT 008-001427, GRR 039-173414 GRT 007-001334, GRR 039-173506 039-173505 GRT 007-001396",1
2856,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-173330 GRT 008-001427, GRR 039-173414 GRT 007-001334, GRR 039-173506 039-173505 GRT 007-001396",1
2885,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-173691 y GRT 008-001454",1
2886,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-173911 GRT 007-001452, GRR 039-174226 GRT 007-001453, GRR 039-174174 GRT 008-001432, GRR 039-174398 GRT 008-001433",1
2891,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-173984 y GRT 007-001336",1
2945,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-174317 y GRT 007-001397",1
2946,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-174882 y GRT 007-001339",1
2947,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-175055 y GRT 007-001399",1
2948,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-175362 y GRT 007-001400",1
2953,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-176410 GRT 007-002003, GRR 039-176409 GRT 008-001438",1
2958,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-176836 y GRT 008-001439",1
2980,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-176883 GRT 007-001464, GRR 039-176885 GRT 007-002004",1
2981,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-177176 GRT 007-001465, GRR 039-177190 GRT 007-001467, GRR 039-177193 GRT 007-001410",1
2992,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-178554 y GRT 007-001345",1
3021,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-178555, 039-178556 y GRT 008-001441",1
2993,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-178559 y GRT 007-002008",1
2997,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-178708 y GRT 007-001472",1
3022,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-178965 GRT 008-001469, GRR 039-179026 GRT 007-001346",1
3023,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-179418 y GRT 007-001475",1
3024,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-179575 y GRT008-001442",1
3025,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-179681 ",1
3026,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-179681 GRT 007-001411, GRR 039-179675 GRT 008-001470",1
3038,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-180002 y GRT 007-001477",1
3084,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-180262 y GRT 007-001412",1
3085,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-180899 y GRT 007-002053",1
3086,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-180978 039-180979 y GRT 007-001478",1
3087,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-181040 039-181041 y GRT 007-002011",1
3088,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-181250 y GRT 007-002054",1
3129,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-181251 y GRT 008-001445",1
3166,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182111 y GRT 007-002014",1
3146,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182112 y GRT 007-002058",1
3165,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182825 y GRT 008-001480",1
3167,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182850, 039-182851 y GRT 007-001482",1
3168,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182852 y GRT 007-002060",1
3175,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182982 GRT 007-002017, GRR 039-182989 GRT 007-001483, GRR 039-182995 GRT 007-002061",1
3176,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-182996 GRT 008-001481 GRR 039-182999 GRT 008-001447",1
3265,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-184561 GRT 07-001488, GRR 039-184665 GRT 008-002103",1
3274,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-184750 y GRT 007-002067",1
3264,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-184806 y GRT 007-002020",1
3266,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-185120 GRT 007-002022, GRR 039-185166 GRT 008-002105",1
3267,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-185614 y GRT 007-002070",1
3287,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-185954 039-185955 y GRT 008-002108",1
3291,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-186017 y GRT 007-001495",1
3292,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-186095, 039-186096 y GRT 008-001491",1
3357,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-186947 y GRT 008-001493",1
3359,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-187239 y GRT 007-002103",1
3360,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-187594 y GRT 008-002114",1
3361,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-187595 y GRT 007-002028",1
3437,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188163 y GRT 007-002106",1
3438,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188266 y GRT 008-002116",1
3501,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188568, 039-188 y GRT 007-002077",1
3500,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188568 y GRT 007-002077",1
3502,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188608 y GRT 007-002031",1
3503,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-188739 y GRT 008-002118",1
3505,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189102, 039-189103 y GRT 007-002111",1
3504,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189136, 039-189135 y GRT 008-002120",1
3506,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189137 y GRT 008-002153",1
3625,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189626 y GRT 007-002082",1
3565,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189728 y GRT 007-002039",1
3566,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-189929 y GRT 008-002124",1
3627,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-190414 y GRT 008-002132",1
3626,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-190420 y GRT 007-002113",1
3628,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-190642 y GRT 007-2089",1
3629,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-190650 y GRT 008-2159",1
3673,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-191413 y GRT 008-002127",1
3674,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-191552, 039-191551 y GRT 008-00213",1
3675,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-191552, 039-191551 y GRT 008-002135",1
3795,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-192333 y GRT 008-002151",1
3748,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-192500 y GRT 007-002098",1
3750,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-192953 y GRT 007-002100",1
3749,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-192970 y GRT 008-002142",1
3751,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-193338, 039-193338 y GRT 007-002044",1
3752,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-193438 y GRT 008-002144",1
3753,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-193783, 039-193782 y GRT 007-002154",1
3754,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-193798 y GRT 008-002147",1
3796,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-194172 y GRT 007-002156",1
3797,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-194374 y GRT 008-002178",1
3818,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195193 y GRT 008-002054",1
3819,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195229 y GRT 007-002160",1
3882,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195455 y GRT 007-002060",1
3834,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195455 y GRT 007-002138",1
3885,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195636 y GRT 007-002206",1
3883,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195935 y GRT 007-002060",1
3884,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195935 y GRT 008-002060",1
3887,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195936 y GRT 007-002206",1
3886,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-195993 y GRT 007-002163",1
3915,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-196365 y GRT 007-002165",0
3958,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-196827 Y GRT 007-2210",1
3959,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-196828 y GRT 008-002067",1
3980,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-197448 y GRT 007-002213",1
4048,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-198509 y GRT 008-002198",1
4042,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-198610 y GRT 007-002218",1
4056,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-199425 y GRT 007-002220",1
4057,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-199425 y GRT 007-002220 VALOR REFERENCIAL 5,335.28",1
4055,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-199552, 039-199553 y GRT 008-002076",1
4097,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200351 y GRT 007-002224 VALOR REFERENCIAL 10,403.80",1
4092,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200668 y GRT 007-002225",1
4093,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200668 y GRT 007-002225 VALOR REFERENCIAL 11,129.45",1
4094,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200674 y GRT 007-002253 VALOR REFERENCIAL 11,129.45",1
4095,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200692 y GRT 008-002077",1
4096,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-200692 y GRT 008-002077 VALOR REFERENCIAL 11,129.45",1
4116,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-201011 y GRT 007-002180",1
4178,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-202707 y GRT 007-002228 VALOR REFERENCIAL 10,404.13",1
4177,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-202707 y GRT 007-002228 VALOR REFERENCIAL 11,097.96",1
4189,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203130 y GRT 007-002185 VALOR REFERENCIAL 10,403.80",1
4190,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203191 y GRT 008-002211",1
4191,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203191 y GRT 008-002211 VALOR REFERENCIAL 10,403.80",1
4219,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203626 y GRT 008-002085 VALOR REFERENCIAL 10.330.36",1
4220,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203626 y GRT 008-002085 VALOR REFERENCIAL 10.403.80",1
4217,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203633 y GRT 008-002256",1
4218,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203633 y GRT 008-002256 VALOR REFERENCIAL 10,537.18",1
4234,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-203942 y GRT 007-002265 VALOR REFERENCIAL  4,565.93",1
4328,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-205110 y GRT 008-002225 VALOR REFERENCIAL 10,403.80",1
4342,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-205818 y GRT 007-002272 VALOR REFERENCIAL 8,275.74",1
4343,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-205842 y GRT 008-002266 VALOR REFERENCIAL 11,129.45",1
4376,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-206430 y GRT 007-002275 VALOR REFERENCIAL 10,003.65",1
4386,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-206608 y GRT 008-002233 VALOR REFERENCIAL 10,403.80",1
4385,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-206900 y GRT 008-002272 VALOR REFERENCIAL 11,272.13",1
4384,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-206905 y GRT 007-002194 VALOR REFERENCIAL 11,129.45",1
4407,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-206984 y GRT 007-002277 VALOR REFERENCIAL 11,272.13",1
4406,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-207075 y GRT 008-002277 VALOR REFERENCIAL 11,129.45",1
4410,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-207150 y GRT 007-002240 VALOR REFERENCIAL 10,403.80",1
4464,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-208646 y GRT 007-002247 VALOR REFERENCIAL 11,129.44",1
4463,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-208646 y GRT 007-002247 VALOR REFERENCIAL 11,129.94",1
4465,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-208812 y GRT 008-002308 VALOR REFERENCIAL 11,129.44",1
4466,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-208834 y GRT 008-002280 VALOR REFERENCIAL 11,272.13",1
4519,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-209564 y GRT 008-002246 VALOR REFERENCIAL 10.403.80",1
4520,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-209658 y GRT 007-002309 VALOR REFERENCIAL 10,403.80",1
4541,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210321 y GRT 007-002295 VALOR REFERENCIAL  10,701.39",1
4542,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210355 y GRT 007-001419 VALOR REFERENCIAL 11,129.45",1
4543,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210356, GRR 039-210357 y GRT 007-002314 VALOR REFERENCIAL 11,129.45",1
4559,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-2106331 y GRT 007-002297 VALOR REFERENCIAL 10,403.80",1
4560,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210637 y GRT 007-002315 VALOR REFERENCIAL 10,403.80",1
4558,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210732 y GRT 008-002317 VALOR REFERENCIAL 10,403.80",1
4564,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-210902 y GRT 008-002290 VALOR REFERENCIAL 4,280.56300",0
4578,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-211439 GRT 008-002320 VALOR REFERENCIAL 10,403.80",1
4609,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-212966 y GRT 008-002298 VALOR REFERENCIAL 9,246.92",1
4610,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-212966 y GRT 008-002298 VALOR REFERENCIAL 9,274.54",1
4642,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-214065 y GRT 007-002416 VALOR REFERENCIAL 3,441.26",1
4689,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-214779 y GRT 007-002425 VALOR REFERENCIAL  10,403.80",1
4688,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-215344 y GRT 008-002407 VALOR REFERENCIAL 6,802.48",1
4700,"Por eL Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-215567 y GRT 008-002336 VALOR REFERENCIAL 10,403.80",1
4710,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-216070 y GRT 008-002358 VALOR REFERENCIAL 5,636.07",1
4723,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-216465 y GRT 007-002343 VALOR REFERENCIAL 6,420.84",1
4744,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-216886 y GRT 007-002357 VALOR REFERENCIAL 9,987.97",1
4776,"	Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-217379 y GRT 007-002359 VALOR REFERENCIAL 9,987.97",1
4759,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-217379 y GRT 007-002359 VALOR REFERENCIAL  9,987.97",1
4778,"	Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-217679-039-217680 y GRT 007-002360-VALOR REFERENCIAL 9,987.97",1
4805,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-218155 y GRT 007-002361 VALOR REFERENCIAL 9,987.97",1
4801,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-218315 y GRT 007-002446 VALOR REFERENCIAL 10,403.80",1
4813,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-218833 y GRT 008-002372 VALOR REFERENCIAL 11,129.45",1
4828,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-219219 y GRT 008-002412 VALOR REFERENCIAL 10,403.80",1
4829,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-219267 y GRT 007-002452 VALOR REFERENCIAL 10,403.80",1
4848,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-220124 y GRT 008-002452 VALOR REFERENCIAL 6,535.72",1
4876,"	Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-221078 y GRT 008-002457 VALOR REFERENCIAL 6,669.10",1
4875,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-221078 y GRT 008-002457 VALOR REFERENCIAL 6,669.10",1
4877,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-221387 y GRT 008-002420 VALOR REFERENCIAL 11,129.45",1
4920,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-221996 y GRT 008-002461 VALOR REFERENCIAL 10,403.80",1
4913,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-222187, 039-222188 y GRT 007-002365 VALOR REFERENCIAL 11,414.82",1
4912,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-222192 y GRT 007-002364 VALOR REFERENCIAL 10,986.76",1
4939,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-222798 y GRT 007-002367 VALOR REFERENCIAL 11,414.82",1
4940,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-222803 y GRT 007-002366 VALOR REFERENCIAL 11,414.82",1
4948,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-223278 y GRT 007-002466 VALOR REFERENCIAL 6,991.58",1
4946,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-223306 y GRT 007-002501 VALOR REFERENCIAL 7,134.26",1
4947,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-223365 y GRT 008-002426 VALOR REFERENCIAL 11,129.45",1
4964,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-223860 y GRT 008-002428 VALOR REFERENCIAL 10,403.80",1
4969,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-224530 y GRTB ",1
4970,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-224530 y GRTB008-002469 VALOR REFERENCIAL 8,669.83",1
4972,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-224591 y GRT 008-002394 VALOR REFERENCIAL 10,403.80",1
4973,"Por el Servicio de Transporte de Cemento Desde Lima Hacia Apurimac Segun GRR 039-224594 y GRT 007-002505 VALOR REFERENCIAL 10,537.18",1
